ID,URN,Passage_SHA256,Primary_Text,Meter,Pattern,Caesura,Tier,Source
m-e52be86fc1cf,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.357,440e689c5ff4dae9d263e476e11fc3a369394c8eaf16ac0a402e3fcf9b36f66e,κρείασιν αἰγείοισιν ὁμοῦ κνίσσῃ τε λιπήνας,dactylic hexameter,-uu ---u u- -- u u--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-0a2668a4d62f,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.360,e0de2772e4847f578483d32f555d5a245a272a88e312223d540cb27cc05bc294,"ἐν φρεσὶν ὁρμαίνουσιν, ἀγαλλόμενοι δὲ μένουσιν",dactylic hexameter,- uu ---u u-uu- u u--,feminine penthemimeral,gold-derived,hypotactic
m-cdf3e2110101,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.361,d6c7471ac40c0aa5922a1d892da371f87b1e8148163a2174471bd69588933627,αἰγὶ περισαίνοντες ἐοικότα δήϊον ἄνδρα·,dactylic hexameter,-u u---u u-uu -uu --,feminine penthemimeral,gold-derived,hypotactic
m-cf6393b077eb,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.363,cb9d95e954bd8259fea4b4a7192a0adf563570a73a2b3f0793f159fb5414b9b9,οὐ φρεσὶν αἰγείῃσιν ἀρηρότος· αὐτίκα γάρ σφιν,dactylic hexameter,- uu ---u u-uu -uu - -,feminine penthemimeral,gold-derived,hypotactic
m-365143590393,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.364,3f59e77e5964fd43b3b3e4c69fe690266a0eb30e05ee80dfd51accde77ed2488,ῥάβδον τε κραναὴν ὁπλίζεται ἠδὲ λίνοιο,dactylic hexameter,-- - uu- --uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-3ed1d54c4701,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.366,879a266bed603a93392861b8d2ddf86eb6e342bea6ac1756c0171f6a5545f306,χηλῆς αἰγείης κρέας ἔμφυτον· οἱ μὲν ἐδωδὴν,dactylic hexameter,-- --- uu -uu - u u--,masculine penthemimeral,gold-derived,hypotactic
m-301024fbe5f9,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.368,9dff1c21762a076939dabcf73549ce647e63cbe3c2bd3771a8381bb1126dcadc,"αὖ ἐρύων· εἰ γάρ τις ὀΐσεται ἔργα δόλοιο,",dactylic hexameter,- uu- - - u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-9a958c06afab,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.37,835c4e4e681439ccb38d48986bfe05007bd79976477d653b747dcb875ad4c8f5,"δύνεις, ὁπλίζῃ δὲ καὶ ἐν νεπόδεσσι κελαινοὺς",dactylic hexameter,-- --- u u - uu-u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-76f58f50f93a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.371,c6c5ffe129db4bdd0af7d371aeb6c3a2d9f8cae2ae466b7826a3b6b0f4e2e06a,καὶ μορφὴν καὶ δαῖτα καὶ αὐτῆς ἔνδια πέτρης·,dactylic hexameter,- -- - -u u -- -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-f3e8cefa3d28,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.372,4e0d56e9b73e121d43d253d68f18788cd537be67a376e4cfe57a0eadc91a6d78,"εἰ δὲ λάθοι καὶ κραιπνὸν ἔχοι πόνον, οὔ κέ τις ἄγρης",dactylic hexameter,- u u- - -u u- uu - u u --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-147446812be4,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.373,aa1ec509507e9aa990eefc613ff96a5ccd5a1945e59fa6c702f035f3858a6391,"λειφθείη, πάντας δὲ δαμάσσεται αἰγὸς ὀπωπή.",dactylic hexameter,--- -- u u-uu -u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-4f76b488bcd0,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.375,7009df1057d9148a81c86f177d3ecb510922d23ea50bd5e5bc0ef99ea776fbf9,"ἀλλήλων, εὐνῆς δὲ γάμων πέρι δηριόωνται·",dactylic hexameter,--- -- u u- uu -uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-85903305827a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.379,ba93edf81aeae80617c459a617ace21706baa0f65dcb291728b5da44c2b0d075,"κύρτον ἐτεχνήσαντο βαθύν, περιηγέα πάντῃ·",dactylic hexameter,-u u---u u- uu-uu --,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-f84ed213a456,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.38,ce86fcf8779b9ac17ee553c21712f93ac671abaffa7aca536c0bbe97586a4a35,"ἀτράκτους, ὡς μή τι τεῆς ἀδίδακτον ἀνάγκης",dactylic hexameter,--- - - u u- uu-u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-ed6719447f24,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.380,f2f9d6c75cdda3cc9a757a88ddfba0f29829ffe80d15fc4088b8845239dc54bc,"τὸν δὲ φυτῶν λάχνῃσι περὶ στόμα πάντα πύκασσαν,",dactylic hexameter,- u u- --u u- uu -u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-f8ce81397107,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.381,ac662037a8b30485f408065de40334e9e3d50270b638bf8569b4a69800e4c7c6,μύρτων ἢ δάφνης εὐώδεος ἠέ τευ ἄλλου,dactylic hexameter,-- - -- --uu -u u --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-5adbc4042594,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.382,df9657497582a888c75fbd3d68025e4c3c8d3d00af52a1d9aba8200a010bebc5,πτόρθοισιν θαλεροῖσιν ἐπισταμένως σκιάσαντες.,dactylic hexameter,--- uu-u u-uu- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-5de3903a3adf,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.387,916ae0dd548bd73f21db697eb4dbdd2d6f017ef990f8aaa01252869fb25a7c11,"κείμενον, εὐφύλλοισιν ἐπηρεφὲ ἀκρεμόνεσσιν,",dactylic hexameter,-uu ---u u-uu -uu--,feminine penthemimeral,gold-derived,hypotactic
m-4e43581ca77a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.392,2a722c09e856e4e831a9c34b8fd1c167f2f67ff24181582cbee7e93f1b92236d,"ἐς θάλαμον προὔτυψεν, ἀνέκβατον Ἄϊδος εὐνήν.",dactylic hexameter,- uu- --u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-88bcf9e0735d,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.394,b03776bbb934e261dd8759db742efbba017369f7b3b37b0ee76f76d31c3b0ab2,"εἰροπόκους ἀγέλας ἀνάγει πάλιν, ἐν δὲ θυρέτροις",dactylic hexameter,-uu- uu- uu- uu - u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b2e0ab671aaf,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.395,7772d561cd6d58ed60cb4b12ec6d2b091945655e0c6958a49976b706c2da26cf,ἱστάμενος σταθμοῖο νόῳ πεμπάζεται οἰῶν,dactylic hexameter,-uu- --u u- --uu --,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-ec4728d6c378,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.396,cdf482f83a178dbf569401478d60805164b84e451460780c25aec4e88f0a3516,"πληθὺν εὖ διέπων, εἴ οἱ σόα πάντα πέλονται,",dactylic hexameter,-- - uu- - - uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-45d84ea417d1,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.398,70d18adceca205fe418415477fa3af1c6d94105c33182fcb25288fef60882330,"στείνεται, ὑστάτιος δὲ μετά σφισιν ἔσσυτο ποιμήν·",dactylic hexameter,-uu -uu- u u- uu -uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-bfe120c75598,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.399,abf3a7a8381ea1435acfea4d6c9d3cf00f2ae8175339f9286acc4a757ec7213e,ὣς αἱ μὲν προπάροιθεν ἔσω κοίλοιο μυχοῖο,dactylic hexameter,- - - uu-u u- --u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b94de0f0e101,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.4,93371704685828c28bb8849a25566acb0759c84de6a3e82ddbaed6f76ba907b9,"ἀλλὰ σύ μοι, κάρτιστε πολισσούχων βασιλήων,",dactylic hexameter,-u u - --u u--- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-d7ef833d53a8,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.401,8d0155cd0f4d12e5b01b1e440d56e26d28b6f8489dbffe0af6b9ccab08e72262,δειλαίῃς ἅμα δειλὸς ἐπισπεύδων ἀλόχοισι.,dactylic hexameter,--- uu -u u--- uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-dbdf687bde0a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.405,6c285b262f6e86e1fb860d835146c90d512df802fdce5b731a2f53ffabfa3f1b,"πλαζόμενον, τῷ πάντες ἀολλέες ἐγγὺς ἕπονται·",dactylic hexameter,-uu- - -u u-uu -u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-d695298edd12,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.407,c9927bb438d04342eb416f9b9be205af6c99015357aed96ffead6931072845b7,"αἰνὰ Ποσειδάωνος ἀμειλίκτοιο τυχοῦσαν,",dactylic hexameter,-u u---u u---u u--,feminine penthemimeral,gold-derived,hypotactic
m-af7687fb5f5a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.408,6515c4f5913d331e9a8af60e1279f17dc9ef8da673f429ab3099e834bce1c7f4,δασσάμενον μέγα κῦμα διακριδὸν ἄλλοθεν ἄλλα,dactylic hexameter,-uu- uu -u u-uu -uu --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-1a83bffe9f82,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.409,ced2fa98a25b3bb1b3c38835638bdc93d0edde855e3d64023e9cb4e2ffa018d7,δοῦρα φέρῃ λώβῃσι πολυσχιδέεσσι λυθέντα.,dactylic hexameter,-u u- --u u-uu-u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-707ab35e382c,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.413,549ebebfcd4a63f20c526fb63c98e19fe8b06a484d98fd790db8b8840de10798,ἀλλὰ τὸ μὲν ναύτῃσιν ἀλεξήσειε Κρονίων,dactylic hexameter,-u u - --u u---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-54ab679cc273,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.414,c9f58a52010baff52d8640f68700478b3172e0d58a66fa40451e90aa243a35a9,"ἐμβύθιος, νῆες δὲ διὰ πλατὺ κῦμα θέοιεν",dactylic hexameter,-uu- -- u u- uu -u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-97d733794808,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.416,ebcb183f5484f684774994b2ccb7cc68d00a216ba51ff65dda2f28a6227f8339,"φόρτον ἀμοιβαίοισι μετερχόμεναι καμάτοισιν,",dactylic hexameter,-u u---u u-uu- uu--,feminine penthemimeral,gold-derived,hypotactic
m-776778378157,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.418,a3eba985b89afe4d6b4c03d3c1b616a03647cb9f9c4a41cf43adc5036519da51,"ἐστίν, ἀπημοσύνῃ δὲ νεῶν μεταβαινέμεν ἄγρην.",dactylic hexameter,-u u-uu- u u- uu-uu --,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-3eb4d4050a42,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.419,be95f7e50687ebeb04147fe5e2199e4288fecb20ee207c5e3f6448b327ed2b44,Συμφερτοὺς δονάκων φακέλους ἅμα γυρώσαντες,dactylic hexameter,--- uu- uu- uu ----,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-1f5648d20bb3,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.42,aefd2e29166e320826a46828fa26fe2debf4d34f76e54bf76a662a5b0023bfdb,"ἀλλήλους λείπουσιν, ἀλεξητῆρι δὲ θυμῷ",dactylic hexameter,--- --u u---u u --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-186a42cd96da,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.420,cee11e15acec89a3b2d08ee632ac9e2ef7b60322394cb5d631dd81c0c7b4b45a,"δίναις ἐγκατέθηκαν, ἔνερθε δὲ λᾶαν ἔδησαν",dactylic hexameter,-- -uu-u u-u u -u u--,feminine penthemimeral,gold-derived,hypotactic
m-2bb577b0f366,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.423,50cc33df04f44ea4e386954d6258da60e57d7287b41269fa6531f3e34f563150,"ἱππούρων ἀγεληδὸν ἀγείρεται, ἀμφὶ δὲ νῶτα",dactylic hexameter,--- uu-u u-uu -u u --,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-e79605b77381,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.424,baf4cea6e63648e0ba3b2f53b775e995b5e49920bc3eb791a6f2f6857a310812,τερπόμενοι δονάκεσσιν ἀνατρίβουσι μένοντες·,dactylic hexameter,-uu- uu-u u---u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-4ee19a702ee8,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.428,6abc8b108d07b840ad76fa4697ddb1ebd5682900e0fbb6a3d1ef488b43110e75,ὡς δὲ κύνας βρώμῃσιν ἀνὴρ ἐπὶ μῶλον ὀρίνει,dactylic hexameter,- u u- --u u- uu -u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-868f59e44e70,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.430,e2b19a417bf42e2bb838982c9cf0536add85577db5630f8e730889e071ad84e6,ἔξοχα μαργαίνοντες ὑποφθαδὸν ἅρπαγι λύσσῃ,dactylic hexameter,-uu ---u u-uu -uu --,feminine penthemimeral,gold-derived,hypotactic
m-41ebd8f99c6c,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.431,e71f03cf2ab3241083fd83f37c818b1b022e97f6f16010f219efd78ea2f82db4,ἀλλήλους προθέουσι καὶ ἐς χέρα παπταίνουσιν,dactylic hexameter,--- uu-u u - uu ----,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-04198a1ee600,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.437,5b7a0ff38174098a11ebeec94873a35e2b88efb35203e661f791ca6bdea14bd7,Τοίῃ ἐπιφροσύνῃ καὶ πομπίλον ἀγρώσσονται·,dactylic hexameter,-u u-uu- - -uu ----,masculine penthemimeral,gold-derived,hypotactic
m-99b2d6f29623,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.438,7e6da60a21f72f1ebeea0b59ef38c07f6425b51a346aef049ff2a3541a58bc9b,καὶ γὰρ τοῖς ἴσον ἦτορ ἐπὶ σκιεροῖσι πόθοισι.,dactylic hexameter,- - - uu -u u- uu-u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-7ea4053049e6,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.44,9eecbea8a3e6d87c0cde689b87a669bffe731905cb33efed8089727bf5f6495a,ἄλλος ἐπαΐξας πρόμαχος σκάρος ἰχθὺς ὀδοῦσιν,dactylic hexameter,-u u--- uu- uu -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-e01b5cb2bfde,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.441,d1f609c6806d332652aaeaea984d90807c00c3bbf1ee46a88aead91be33dce6b,πυκνὰ καταζεύξειεν ἀνακλίνων γενύεσσιν,dactylic hexameter,-u u---u u--- uu--,feminine penthemimeral,gold-derived,hypotactic
m-0d69c39549ca,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.443,6b2be91cf9a48aeef0d91da8c21f979877d3d660fe0918fe5d1e8b2a6717090c,"ποικίλον ἐμπείρειεν ἰουλίδος, ὕπτια χαλκοῦ",dactylic hexameter,-uu ---u u-uu -uu --,feminine penthemimeral,gold-derived,hypotactic
m-3af785a20d95,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.446,493c5b1d5c9b0dd2c3323b7b3702db713f07cc1cdc45e7c3872b3bc1ee1c7b70,τευθὶς ἐφωρμήθη τε καὶ ἀμφιέπουσα πιέζει,dactylic hexameter,-u u--- u u -uu-u u--,masculine penthemimeral,gold-derived,hypotactic
m-c28024b329b7,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.449,449025b8998998f33abacfca77754ccac3bb75b6b9fd4060188c8833001e6ef8,"ἕλκεται, αὐτόπλεκτον ἑὸν δέμας ἀμφιβαλοῦσα.",dactylic hexameter,-uu ---u u- uu -uu--,"feminine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-2666122c7a50,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.45,154a312230f3462177ada1a7494fe6905ad5d5931712be038e64d897ba74af80,ὁρμιὴν ἀπέκερσε καὶ ἐξεσάωσεν ἑταῖρον,dactylic hexameter,--- uu-u u -uu-u u--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-ead649e96c3c,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.451,874b873b01c41e07a9106d168d1a96343129a475aacb908e24ebfedb33416291,ἄγρην ἐγχελύων τεχνήσατο κοῦρος ἀθύρων.,dactylic hexameter,-- -uu- --uu -u u--,masculine penthemimeral,gold-derived,hypotactic
m-b39f73e7fe4a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.453,ad14bb5295a4472e38808d51e407610b16b3f2b91ab8ea79d0fc95c4b5452e87,"ἐκτάδιον, δολιχῇσιν ἀλίγκιον ὁρμιῇσιν·",dactylic hexameter,-uu- uu-u u-uu ----,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
m-67f24172031b,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.455,96601fdde8ee0eed26cff4ff46346df82db28bee230f68de590750ec491de80e,ἔγνω καὶ μήλειον ἄφαρ κύρτωσεν ἀϋτμῇ,dactylic hexameter,-- - --u u- --u u--,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-51f780b7731f,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.457,d880150df420a3d8664be8a898949d8c7f6768831f614c97d8508eb54ff6c7ec,"οἰδαλέον, πλῆσεν δὲ τιταινόμενον στόμα δειλῆς",dactylic hexameter,-uu- -- u u-uu- uu --,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-7a02d26d0a6f,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.458,587236c0b21275d6c39a40a10056145ab5ef88522d4c08636fdfb29275e9f9d8,ἐγχέλυος· πνοιῇ δὲ περιστένεται μογέουσα,dactylic hexameter,-uu- -- u u-uu- uu--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-2a5eb3b3f693,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.459,b235f21967b7095a778c0009a01ce34c6c173491ec78e87bf9829be4455aded4,"ἀνδρομέῃ, δέδεται δὲ καὶ ἱεμένη περ ἀλύξαι,",dactylic hexameter,-uu- uu- u u -uu- u u--,"masculine penthemimeral, trithemimeral",gold-derived,hypotactic
m-26d873aeed84,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.46,188a73c37fff846305b17bde6bfcd45bc08bfa7fa5f6ae718aa5db515b502014,καὶ δόλον ἠμάλθυνε καὶ ἀσπαλιῆ᾽᾽ ἀκάχησεν.,dactylic hexameter,- uu ---u u -uu- uu--,feminine penthemimeral,gold-derived,hypotactic
m-d4198acef08a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.460,726a9c6e40b7fe6d27853823e71f630534ff3395e998dd7a217487c030736e61,εἰσόκεν οἰδαίνουσα καὶ ἄσχετον ἀσθμαίνουσα,dactylic hexameter,-uu ---u u -uu ----,feminine penthemimeral,gold-derived,hypotactic
m-567171692563,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.463,ea8f7c156d47563c5f2956f609ec66f295218b10b933e8e9a207458ebe732bc5,"αὐλὸν ἔχων ἤρεισεν ὑπὸ στόμα φυσητῆρα,",dactylic hexameter,-u u- --u u- uu ----,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-280dae638ec1,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.467,19e5c1d3099d8ba70fba22872704a52bc0244dea3ff9c56658f88cb3a7be16b2,ἕλκονται δολίοιο ποτὶ στόμα φυσητῆρος.,dactylic hexameter,--- uu-u u- uu ----,"feminine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-41e4254063c5,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.468,6b10fe9abb47e949c1495ca580cc118e72f8809068fec001b8ef454eee012557,"ἔστι δέ τις νεπόδων δειλὸς καὶ ἄκικυς ὅμιλος,",dactylic hexameter,-u u - uu- -- u u-u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-91cbbf53745a,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.469,bdcb893d1a03a00f87594c3e86bdc8751417504e7286c3675ec5047f9e172119,"ἀβληχρῆς ἀφύης ἀδινὸν γένος, αἳ καλέονται",dactylic hexameter,--- uu- uu- uu - uu--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-b502b7112f32,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.470,f6bd3a56920b04278da6c925c3c8481288c6e7873a3c64554958ecb8f920d68c,ἐγγραύλεις· ἀγαθὴ δὲ βόσις πάντεσσιν ἔασιν,dactylic hexameter,--- uu- u u- --u u--,"masculine penthemimeral, hepthemimeral, trithemimeral",gold-derived,hypotactic
m-e8839149ec82,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.471,3463ff5ad328a09807c7aab2c553b22844e6aa8f67d70d13208e9a58310882dd,"ἰχθύσιν· αἰεὶ δέ σφιν ἐνὶ φρεσὶ φῦζα δέδηε,",dactylic hexameter,-uu -- - u u- uu -u u--,"masculine penthemimeral, hepthemimeral",gold-derived,hypotactic
m-fd943edebee0,urn:cts:greekLit:tlg0023.tlg001.perseus-grc2:4.473,b40c2f55c32f3da5c0ad9657eaa200501c4529e71d29ecbd2a37c3c3e0d4a07f,"σωρηδὸν μίμνουσι καὶ ἀθρόαι ἐμπεφύασιν,",dactylic hexameter,--- --u u -uu -uu--,"feminine penthemimeral, trithemimeral",gold-derived,hypotactic
